Timestamp,Full Name,Gender,Use phone for class notes,Buy books from mobile,Phone battery lasts a day,Run for charger when battery dies,Worry about losing phone,Take phone to bathroom,Use phone in social gathering,Check phone before sleep/after waking up,Keep phone next to you while sleeping,Check emails/missed calls/texts during class time,Rely on phone when things get awkward,On phone while watching TV/eating,Panic attack if phone left elsewhere,Respond to messages/check phone on date,Use phone for playing games,Can live a day without phone,Phone Dependency Level
2023-01-04 19:29:00,User_5490,Male,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,Moderate
2023-01-04 19:30:00,User_5491,Female,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,Moderate
2023-01-04 19:31:00,User_5492,Male,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,Moderate
2023-01-04 19:32:00,User_5493,Male,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,High
2023-01-04 19:33:00,User_5494,Male,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,High
2023-01-04 19:34:00,User_5495,Male,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,High
2023-01-04 19:35:00,User_5496,Male,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,Moderate
2023-01-04 19:36:00,User_5497,Male,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,Moderate
2023-01-04 19:37:00,User_5498,Female,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,Moderate
2023-01-04 19:38:00,User_5499,Female,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,Moderate
2023-01-04 19:39:00,User_5500,Female,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,High
2023-01-04 19:40:00,User_5501,Male,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,High
2023-01-04 19:41:00,User_5502,Male,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,Moderate
2023-01-04 19:42:00,User_5503,Female,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,High
2023-01-04 19:43:00,User_5504,Male,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,Moderate
2023-01-04 19:44:00,User_5505,Male,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,Moderate
2023-01-04 19:45:00,User_5506,Male,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,High
2023-01-04 19:46:00,User_5507,Male,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,Moderate
2023-01-04 19:47:00,User_5508,Male,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,High
2023-01-04 19:48:00,User_5509,Female,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,Moderate
2023-01-04 19:49:00,User_5510,Female,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,High
2023-01-04 19:50:00,User_5511,Female,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Moderate
2023-01-04 19:51:00,User_5512,Female,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,Moderate
2023-01-04 19:52:00,User_5513,Female,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,Moderate
2023-01-04 19:53:00,User_5514,Male,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,Moderate
2023-01-04 19:54:00,User_5515,Male,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,Moderate
2023-01-04 19:55:00,User_5516,Male,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,High
2023-01-04 19:56:00,User_5517,Male,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,Moderate
2023-01-04 19:57:00,User_5518,Female,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,High
2023-01-04 19:58:00,User_5519,Female,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,High
2023-01-04 19:59:00,User_5520,Female,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Moderate
2023-01-04 20:00:00,User_5521,Male,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,Moderate
2023-01-04 20:01:00,User_5522,Female,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,High
2023-01-04 20:02:00,User_5523,Male,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,Moderate
2023-01-04 20:03:00,User_5524,Female,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,High
2023-01-04 20:04:00,User_5525,Female,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,High
2023-01-04 20:05:00,User_5526,Male,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,High
2023-01-04 20:06:00,User_5527,Male,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,Moderate
2023-01-04 20:07:00,User_5528,Female,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,High
2023-01-04 20:08:00,User_5529,Female,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,Moderate
2023-01-04 20:09:00,User_5530,Male,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,Moderate
2023-01-04 20:10:00,User_5531,Female,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,High
2023-01-04 20:11:00,User_5532,Female,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,High
2023-01-04 20:12:00,User_5533,Male,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,High
2023-01-04 20:13:00,User_5534,Female,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,High
2023-01-04 20:14:00,User_5535,Male,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,High
2023-01-04 20:15:00,User_5536,Female,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,High
2023-01-04 20:16:00,User_5537,Male,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,Moderate
2023-01-04 20:17:00,User_5538,Female,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,High
2023-01-04 20:18:00,User_5539,Male,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,High
2023-01-04 20:19:00,User_5540,Female,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,Moderate
2023-01-04 20:20:00,User_5541,Male,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,Moderate
2023-01-04 20:21:00,User_5542,Female,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,Moderate
2023-01-04 20:22:00,User_5543,Female,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,High
2023-01-04 20:23:00,User_5544,Female,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,High
2023-01-04 20:24:00,User_5545,Female,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,High
2023-01-04 20:25:00,User_5546,Female,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,High
2023-01-04 20:26:00,User_5547,Female,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,High
2023-01-04 20:27:00,User_5548,Female,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,Moderate
2023-01-04 20:28:00,User_5549,Female,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,High
2023-01-04 20:29:00,User_5550,Female,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,High
2023-01-04 20:30:00,User_5551,Male,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,Moderate
2023-01-04 20:31:00,User_5552,Male,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,Moderate
2023-01-04 20:32:00,User_5553,Female,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,High
2023-01-04 20:33:00,User_5554,Male,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,High
2023-01-04 20:34:00,User_5555,Female,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,Moderate
2023-01-04 20:35:00,User_5556,Female,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,High
2023-01-04 20:36:00,User_5557,Male,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,High
2023-01-04 20:37:00,User_5558,Female,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,High
2023-01-04 20:38:00,User_5559,Female,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Moderate
2023-01-04 20:39:00,User_5560,Male,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,Moderate
2023-01-04 20:40:00,User_5561,Male,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,Moderate
2023-01-04 20:41:00,User_5562,Female,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,High
2023-01-04 20:42:00,User_5563,Male,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,Moderate
2023-01-04 20:43:00,User_5564,Male,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,High
2023-01-04 20:44:00,User_5565,Female,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,High
2023-01-04 20:45:00,User_5566,Male,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,Moderate
2023-01-04 20:46:00,User_5567,Male,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,Moderate
2023-01-04 20:47:00,User_5568,Female,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,High
2023-01-04 20:48:00,User_5569,Male,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,High
2023-01-04 20:49:00,User_5570,Male,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,High
2023-01-04 20:50:00,User_5571,Female,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,High
2023-01-04 20:51:00,User_5572,Female,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,High
2023-01-04 20:52:00,User_5573,Female,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,Moderate
2023-01-04 20:53:00,User_5574,Male,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,High
2023-01-04 20:54:00,User_5575,Female,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,Moderate
2023-01-04 20:55:00,User_5576,Female,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,High
2023-01-04 20:56:00,User_5577,Male,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,High
2023-01-04 20:57:00,User_5578,Female,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,Moderate
2023-01-04 20:58:00,User_5579,Female,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,High
2023-01-04 20:59:00,User_5580,Female,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,High
2023-01-04 21:00:00,User_5581,Female,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,High
2023-01-04 21:01:00,User_5582,Male,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,Moderate
2023-01-04 21:02:00,User_5583,Female,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,High
2023-01-04 21:03:00,User_5584,Female,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,High
2023-01-04 21:04:00,User_5585,Male,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,Moderate
2023-01-04 21:05:00,User_5586,Female,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,Moderate
2023-01-04 21:06:00,User_5587,Male,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Low
2023-01-04 21:07:00,User_5588,Male,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,High
2023-01-04 21:08:00,User_5589,Male,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,Moderate
2023-01-04 21:09:00,User_5590,Female,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,High
2023-01-04 21:10:00,User_5591,Male,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,High
2023-01-04 21:11:00,User_5592,Male,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,Moderate
2023-01-04 21:12:00,User_5593,Male,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,Moderate
2023-01-04 21:13:00,User_5594,Female,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,High
2023-01-04 21:14:00,User_5595,Female,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,Moderate
2023-01-04 21:15:00,User_5596,Female,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,High
2023-01-04 21:16:00,User_5597,Female,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,High
2023-01-04 21:17:00,User_5598,Female,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,Moderate
2023-01-04 21:18:00,User_5599,Female,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,High
2023-01-04 21:19:00,User_5600,Female,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,High
2023-01-04 21:20:00,User_5601,Male,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,Moderate
2023-01-04 21:21:00,User_5602,Male,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,High
2023-01-04 21:22:00,User_5603,Male,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,High
2023-01-04 21:23:00,User_5604,Male,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,Moderate
2023-01-04 21:24:00,User_5605,Female,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,High
2023-01-04 21:25:00,User_5606,Male,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,High
2023-01-04 21:26:00,User_5607,Male,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,High
2023-01-04 21:27:00,User_5608,Male,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,High
2023-01-04 21:28:00,User_5609,Male,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,Moderate
2023-01-04 21:29:00,User_5610,Female,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,Moderate
2023-01-04 21:30:00,User_5611,Female,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,High
2023-01-04 21:31:00,User_5612,Female,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,High
2023-01-04 21:32:00,User_5613,Male,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,High
2023-01-04 21:33:00,User_5614,Female,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,High
2023-01-04 21:34:00,User_5615,Male,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,High
2023-01-04 21:35:00,User_5616,Female,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,High
2023-01-04 21:36:00,User_5617,Female,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,Moderate
2023-01-04 21:37:00,User_5618,Female,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,High
2023-01-04 21:38:00,User_5619,Female,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,High
2023-01-04 21:39:00,User_5620,Female,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,Moderate
2023-01-04 21:40:00,User_5621,Male,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,Moderate
2023-01-04 21:41:00,User_5622,Female,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,Moderate
2023-01-04 21:42:00,User_5623,Male,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,Moderate
2023-01-04 21:43:00,User_5624,Male,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,Moderate
2023-01-04 21:44:00,User_5625,Male,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,Moderate
2023-01-04 21:45:00,User_5626,Male,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,High
2023-01-04 21:46:00,User_5627,Male,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,High
2023-01-04 21:47:00,User_5628,Female,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,High
2023-01-04 21:48:00,User_5629,Female,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,High
2023-01-04 21:49:00,User_5630,Female,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,High
2023-01-04 21:50:00,User_5631,Female,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,High
2023-01-04 21:51:00,User_5632,Male,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,Moderate
2023-01-04 21:52:00,User_5633,Female,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,High
2023-01-04 21:53:00,User_5634,Female,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,High
2023-01-04 21:54:00,User_5635,Male,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,High
2023-01-04 21:55:00,User_5636,Male,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Moderate
2023-01-04 21:56:00,User_5637,Female,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,High
2023-01-04 21:57:00,User_5638,Female,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,High
2023-01-04 21:58:00,User_5639,Male,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,Moderate
2023-01-04 21:59:00,User_5640,Female,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,High
2023-01-04 22:00:00,User_5641,Female,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,High
2023-01-04 22:01:00,User_5642,Female,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,High
2023-01-04 22:02:00,User_5643,Female,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,High
2023-01-04 22:03:00,User_5644,Male,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,Moderate
2023-01-04 22:04:00,User_5645,Male,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,High
2023-01-04 22:05:00,User_5646,Male,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,Moderate
2023-01-04 22:06:00,User_5647,Female,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,Moderate
2023-01-04 22:07:00,User_5648,Female,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,Moderate
2023-01-04 22:08:00,User_5649,Female,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,Moderate
2023-01-04 22:09:00,User_5650,Female,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,High
2023-01-04 22:10:00,User_5651,Female,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,Moderate
2023-01-04 22:11:00,User_5652,Male,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,High
2023-01-04 22:12:00,User_5653,Female,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,Moderate
2023-01-04 22:13:00,User_5654,Female,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,High
2023-01-04 22:14:00,User_5655,Male,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,Moderate
2023-01-04 22:15:00,User_5656,Female,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,Moderate
2023-01-04 22:16:00,User_5657,Male,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,Moderate
2023-01-04 22:17:00,User_5658,Male,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,Moderate
2023-01-04 22:18:00,User_5659,Male,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,High
2023-01-04 22:19:00,User_5660,Male,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,Moderate
2023-01-04 22:20:00,User_5661,Male,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,Moderate
2023-01-04 22:21:00,User_5662,Female,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,High
2023-01-04 22:22:00,User_5663,Male,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,High
2023-01-04 22:23:00,User_5664,Male,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,High
2023-01-04 22:24:00,User_5665,Female,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Moderate
2023-01-04 22:25:00,User_5666,Female,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,Moderate
2023-01-04 22:26:00,User_5667,Male,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,Moderate
2023-01-04 22:27:00,User_5668,Female,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Moderate
2023-01-04 22:28:00,User_5669,Female,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,High
2023-01-04 22:29:00,User_5670,Male,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,High
2023-01-04 22:30:00,User_5671,Male,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,Moderate
2023-01-04 22:31:00,User_5672,Female,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,Moderate
2023-01-04 22:32:00,User_5673,Male,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,Moderate
2023-01-04 22:33:00,User_5674,Male,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Moderate
2023-01-04 22:34:00,User_5675,Female,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Moderate
2023-01-04 22:35:00,User_5676,Male,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,High
2023-01-04 22:36:00,User_5677,Male,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,High
2023-01-04 22:37:00,User_5678,Male,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,Moderate
2023-01-04 22:38:00,User_5679,Male,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,High
2023-01-04 22:39:00,User_5680,Male,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Moderate
2023-01-04 22:40:00,User_5681,Female,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,Moderate
2023-01-04 22:41:00,User_5682,Female,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,High
2023-01-04 22:42:00,User_5683,Male,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,High
2023-01-04 22:43:00,User_5684,Female,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,High
2023-01-04 22:44:00,User_5685,Male,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,Moderate
2023-01-04 22:45:00,User_5686,Male,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,High
2023-01-04 22:46:00,User_5687,Male,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,High
2023-01-04 22:47:00,User_5688,Male,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,Moderate
2023-01-04 22:48:00,User_5689,Male,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Low
2023-01-04 22:49:00,User_5690,Female,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,High
2023-01-04 22:50:00,User_5691,Female,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,High
2023-01-04 22:51:00,User_5692,Male,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,High
2023-01-04 22:52:00,User_5693,Female,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,Moderate
2023-01-04 22:53:00,User_5694,Male,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,High
2023-01-04 22:54:00,User_5695,Female,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,High
2023-01-04 22:55:00,User_5696,Male,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,High
2023-01-04 22:56:00,User_5697,Female,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,Moderate
2023-01-04 22:57:00,User_5698,Male,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,Moderate
2023-01-04 22:58:00,User_5699,Male,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,High
2023-01-04 22:59:00,User_5700,Female,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,Moderate
2023-01-04 23:00:00,User_5701,Female,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,High
2023-01-04 23:01:00,User_5702,Male,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,Moderate
2023-01-04 23:02:00,User_5703,Female,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,High
2023-01-04 23:03:00,User_5704,Male,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,High
2023-01-04 23:04:00,User_5705,Female,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,Moderate
2023-01-04 23:05:00,User_5706,Female,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,High
2023-01-04 23:06:00,User_5707,Male,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,High
2023-01-04 23:07:00,User_5708,Female,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,High
2023-01-04 23:08:00,User_5709,Female,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,Moderate
2023-01-04 23:09:00,User_5710,Male,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,Moderate
2023-01-04 23:10:00,User_5711,Female,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,High
2023-01-04 23:11:00,User_5712,Male,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,High
2023-01-04 23:12:00,User_5713,Male,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,High
2023-01-04 23:13:00,User_5714,Male,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Moderate
2023-01-04 23:14:00,User_5715,Male,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,Moderate
2023-01-04 23:15:00,User_5716,Male,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,High
2023-01-04 23:16:00,User_5717,Female,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,High
2023-01-04 23:17:00,User_5718,Male,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,High
2023-01-04 23:18:00,User_5719,Male,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,Moderate
2023-01-04 23:19:00,User_5720,Female,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,High
2023-01-04 23:20:00,User_5721,Female,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,Moderate
2023-01-04 23:21:00,User_5722,Female,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,High
2023-01-04 23:22:00,User_5723,Male,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,Low
2023-01-04 23:23:00,User_5724,Male,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,High
2023-01-04 23:24:00,User_5725,Male,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,Moderate
2023-01-04 23:25:00,User_5726,Female,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Moderate
2023-01-04 23:26:00,User_5727,Male,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Moderate
2023-01-04 23:27:00,User_5728,Female,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,High
2023-01-04 23:28:00,User_5729,Male,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,Moderate
2023-01-04 23:29:00,User_5730,Female,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,High
2023-01-04 23:30:00,User_5731,Male,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,High
2023-01-04 23:31:00,User_5732,Male,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,Moderate
2023-01-04 23:32:00,User_5733,Male,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,Moderate
